band,start,end
http://dbpedia.org/resource/On_Broken_Wings,"2001","2001"
http://dbpedia.org/resource/The_Lovely_Feathers,"2005","2005"
http://dbpedia.org/resource/Crimpshrine,"1982","1989"
http://dbpedia.org/resource/Cryptic_Slaughter,"1984","1990"
http://dbpedia.org/resource/Euroboys,"1990","1990"
http://dbpedia.org/resource/The_Olivia_Tremor_Control,"1992","1992"
http://dbpedia.org/resource/Sistars,"2001","2006"
http://dbpedia.org/resource/GG_Allin,"1974","1993"
http://dbpedia.org/resource/Reagan_Youth,"1980","1980"
http://dbpedia.org/resource/Drive_Like_Jehu,"1990","1995"
http://dbpedia.org/resource/Mob_Rules_(band),"1994","1994"
http://dbpedia.org/resource/Soul_Position,"2002","2006"
http://dbpedia.org/resource/Edge_of_Sanity,"1989","1999"
http://dbpedia.org/resource/Keep_the_Dog,"1989","1991"
http://dbpedia.org/resource/Sincebyman,"1999","1999"
http://dbpedia.org/resource/One_Dollar_Short,"1998","1998"
http://dbpedia.org/resource/The_Braxtons,"1989","1998"
http://dbpedia.org/resource/Circle_Jerks,"1979","1990"
http://dbpedia.org/resource/Rico_Rodriguez_(musician),"1958","2015"
http://dbpedia.org/resource/Shining_(Swedish_band),"1996","2004"
http://dbpedia.org/resource/Killing_Heidi,"1996","2006"
http://dbpedia.org/resource/Donots,"1993","1993"
http://dbpedia.org/resource/From_Autumn_to_Ashes,"2000","2000"
http://dbpedia.org/resource/Game_Theory_(band),"1982","1990"
http://dbpedia.org/resource/Smile.dk,"1998","1998"
http://dbpedia.org/resource/Animal_Alpha,"2002","2009"
http://dbpedia.org/resource/Negativa,"1994","2010"
http://dbpedia.org/resource/The_Doors,"1965","1973"
http://dbpedia.org/resource/The_Beautiful_Mistake,"2000","2006"
http://dbpedia.org/resource/The_Marked_Men,"2002","2002"
http://dbpedia.org/resource/Landmine_Marathon,"2004","2004"
http://dbpedia.org/resource/Mondo_Rock,"1976","1991"
http://dbpedia.org/resource/Insane_Clown_Posse,"1989","1989"
http://dbpedia.org/resource/Led_Zeppelin,"1968","1980"
http://dbpedia.org/resource/N.W.A,"1986","1991"
http://dbpedia.org/resource/General_Public,"1984","1987"
http://dbpedia.org/resource/Against_All_Authority,"1992","2007"
http://dbpedia.org/resource/Atomic_Rooster,"1969","1969"
http://dbpedia.org/resource/R.E.M.,"1980","2011"
http://dbpedia.org/resource/Split_Enz,"1972","1984"
http://dbpedia.org/resource/Audio_Bullys,"2001","2012"
http://dbpedia.org/resource/D'espairsRay,"1999","2011"
http://dbpedia.org/resource/Nuclear_Assault,"1984","1995"
http://dbpedia.org/resource/Pylon_(band),"1978","1983"
http://dbpedia.org/resource/Shed_Seven,"1990","2003"
http://dbpedia.org/resource/Brainticket,"1968","1975"
http://dbpedia.org/resource/Dragonland,"1999","1999"
http://dbpedia.org/resource/Sylosis,"2000","2000"
http://dbpedia.org/resource/The_Dillinger_Escape_Plan,"1997","2017"
http://dbpedia.org/resource/Adam_Again,"1982","2000"
http://dbpedia.org/resource/Shooting_Star_(band),"1978","1987"
http://dbpedia.org/resource/The_Butterfly_Effect_(band),"1999","2016"
http://dbpedia.org/resource/Icehouse_(band),"1977","1977"
http://dbpedia.org/resource/Loaded_(band),"1999","2002"
http://dbpedia.org/resource/The_String_Cheese_Incident,"1993","2007"
http://dbpedia.org/resource/Letter_Kills,"2002","2006"
http://dbpedia.org/resource/Ohio_Players,"1959","2002"
http://dbpedia.org/resource/The_New_Seekers,"1969","1974"
http://dbpedia.org/resource/Anti-Nowhere_League,"1980","1980"
http://dbpedia.org/resource/Mediæval_Bæbes,"1997","1997"
http://dbpedia.org/resource/The_Insyderz,"1996","1996"
http://dbpedia.org/resource/Cartman_(band),"1997","2003"
http://dbpedia.org/resource/Devilish_Impressions,"2000","2000"
http://dbpedia.org/resource/Street_Sweeper_Social_Club,"2006","2010"
http://dbpedia.org/resource/Funkadelic,"1968","1982"
http://dbpedia.org/resource/As_Friends_Rust,"1996","2002"
http://dbpedia.org/resource/Lexington_Bridge_(band),"2007","2010"
http://dbpedia.org/resource/Električni_Orgazam,"1980","1989"
http://dbpedia.org/resource/Steel_Pole_Bath_Tub,"1986","2002"
http://dbpedia.org/resource/Pain_of_Salvation,"1984","1991"
http://dbpedia.org/resource/Babes_in_Toyland_(band),"1987","2001"
http://dbpedia.org/resource/Emperor_(band),"1991","2001"
http://dbpedia.org/resource/Mike_+_The_Mechanics,"1985","2004"
http://dbpedia.org/resource/The_Twilight_Singers,"2000","2000"
http://dbpedia.org/resource/Dananananaykroyd,"2006","2011"
http://dbpedia.org/resource/Scissorfight,"1995","1995"
http://dbpedia.org/resource/Frodus,"1993","1999"
http://dbpedia.org/resource/Iron_City_Houserockers,"1976","1984"
http://dbpedia.org/resource/Quidam_(band),"1991","2002"
http://dbpedia.org/resource/Rottrevore,"1989","1989"
http://dbpedia.org/resource/De_Facto_(band),"1998","1998"
http://dbpedia.org/resource/Big_Audio_Dynamite,"1984","1997"
http://dbpedia.org/resource/Cold_Chisel,"1973","1984"
http://dbpedia.org/resource/Ruff_Sqwad,"2001","2013"
http://dbpedia.org/resource/No_Angels,"2000","2000"
http://dbpedia.org/resource/The_Jimi_Hendrix_Experience,"1966","1969"
http://dbpedia.org/resource/Propagandhi,"1986","1986"
http://dbpedia.org/resource/Do-Re-Mi_(band),"1981","1988"
http://dbpedia.org/resource/Dog_Fashion_Disco,"1995","2007"
http://dbpedia.org/resource/The_Soup_Dragons,"1985","1995"
http://dbpedia.org/resource/Forever_Changed,"1999","2006"
http://dbpedia.org/resource/The_Juan_MacLean,"2002","2002"
http://dbpedia.org/resource/Cock_Sparrer,"1972","1978"
http://dbpedia.org/resource/Alice_in_Chains,"1987","1987"
http://dbpedia.org/resource/Skyhooks_(band),"1973","1973"
http://dbpedia.org/resource/Soundgarden,"1984","1997"
http://dbpedia.org/resource/The_Seekers,"1962","1968"
http://dbpedia.org/resource/Brats_(band),"1977","1981"
http://dbpedia.org/resource/Death_(metal_band),"1983","2001"
http://dbpedia.org/resource/Sonic_Youth,"1981","2011"
http://dbpedia.org/resource/Trin-i-tee_5:7,"1997","2013"
http://dbpedia.org/resource/Lara_&_Reyes,"1992","2006"
http://dbpedia.org/resource/Spirit_of_the_West,"1983","2016"
http://dbpedia.org/resource/Stereophonics,"1992","1992"
http://dbpedia.org/resource/Mantronix,"1984","1991"
http://dbpedia.org/resource/Partners-N-Crime,"1993","2005"
http://dbpedia.org/resource/The_Whigs_(band),"2002","2002"
http://dbpedia.org/resource/Gorguts,"1989","2005"
http://dbpedia.org/resource/Die_Apokalyptischen_Reiter,"1995","1995"
http://dbpedia.org/resource/The_Ukrainians,"1991","1991"
http://dbpedia.org/resource/This_Is_Menace,"2004","2008"
http://dbpedia.org/resource/Viking_Skull,"2012","2012"
http://dbpedia.org/resource/Another_Bad_Creation,"1990","1993"
http://dbpedia.org/resource/Twelfth_Night_(band),"1978","1987"
http://dbpedia.org/resource/Del_Amitri,"1983","2002"
http://dbpedia.org/resource/Dimension_Zero_(Swedish_band),"1995","1998"
http://dbpedia.org/resource/Henry_Cow,"1968","1978"
http://dbpedia.org/resource/Nektar,"1969","1978"
http://dbpedia.org/resource/U.S._Bombs,"1993","2013"
http://dbpedia.org/resource/Blodwyn_Pig,"1968","1970"
http://dbpedia.org/resource/GO!GO!7188,"1998","1998"
http://dbpedia.org/resource/Barren_Cross,"1984","1994"
http://dbpedia.org/resource/Yob_(band),"1996","2006"
http://dbpedia.org/resource/A_Flock_of_Seagulls,"1980","1986"
http://dbpedia.org/resource/Pavement_(band),"1989","1999"
http://dbpedia.org/resource/Paatos,"2000","2016"
http://dbpedia.org/resource/Autograph_(American_band),"1983","1989"
http://dbpedia.org/resource/Skid_Row_(American_band),"1986","1996"
http://dbpedia.org/resource/R.K.M_&_Ken-Y,"2003","2013"
http://dbpedia.org/resource/Crashdïet,"2000","2002"
http://dbpedia.org/resource/Stryper,"1983","1993"
http://dbpedia.org/resource/Disciplin_A_Kitschme,"1981","1981"
http://dbpedia.org/resource/Styx_(band),"1972","1984"
http://dbpedia.org/resource/The_Vaselines,"1986","1989"
http://dbpedia.org/resource/Lost_Boyz,"1994","1999"
http://dbpedia.org/resource/Happy_the_Man,"1973","1973"
http://dbpedia.org/resource/The_Afghan_Whigs,"1986","1986"
http://dbpedia.org/resource/Freddie_and_the_Dreamers,"1963","2000"
http://dbpedia.org/resource/2AM_Club,"2007","2015"
http://dbpedia.org/resource/Nada_Surf,"1992","1992"
http://dbpedia.org/resource/Nickel_Creek,"1989","2007"
http://dbpedia.org/resource/Racer_X_(band),"1985","1989"
http://dbpedia.org/resource/Scissor_Sisters,"2001","2012"
http://dbpedia.org/resource/The_Extra_Lens,"1992","1996"
http://dbpedia.org/resource/801_(band),"1976","1977"
http://dbpedia.org/resource/Mizar_(band),"1981","1982"
http://dbpedia.org/resource/The_Great_Society_(band),"1965","1966"
http://dbpedia.org/resource/The_Beautiful_South,"1988","2007"
http://dbpedia.org/resource/Superior_(band),"1992","1992"
http://dbpedia.org/resource/Push_Push_(band),"1985","1993"
http://dbpedia.org/resource/Royden,"2003","2007"
http://dbpedia.org/resource/Babble_(band),"1993","1996"
http://dbpedia.org/resource/Mach_Pelican,"1996","1996"
http://dbpedia.org/resource/To_Rococo_Rot,"1995","1995"
http://dbpedia.org/resource/Vision_of_Disorder,"1992","2002"
http://dbpedia.org/resource/Big_Brother_and_the_Holding_Company,"1965","1968"
http://dbpedia.org/resource/Plasmatics,"1977","1983"
http://dbpedia.org/resource/Thee_Michelle_Gun_Elephant,"1991","2003"
http://dbpedia.org/resource/Aishah_and_The_Fan_Club,"1988","1993"
http://dbpedia.org/resource/Carolina_Rain,"2003","2009"
http://dbpedia.org/resource/Suburban_Kids_with_Biblical_Names,"2003","2003"
http://dbpedia.org/resource/Zombie_Girl,"2006","2006"
http://dbpedia.org/resource/Lunatica,"1998","1998"
http://dbpedia.org/resource/Destroy_the_Runner,"2004","2010"
http://dbpedia.org/resource/Destine,"2006","2015"
http://dbpedia.org/resource/Strata_(band),"2000","2008"
http://dbpedia.org/resource/Aztec_Camera,"1980","1995"
http://dbpedia.org/resource/Inner_Circle_(band),"1968","1980"
http://dbpedia.org/resource/Ramleh_(band),"1982","1984"
http://dbpedia.org/resource/Theatre_of_Hate,"1980","1983"
http://dbpedia.org/resource/S'Express,"1988","1994"
http://dbpedia.org/resource/21st_Century_Schizoid_Band,"2002","2004"
http://dbpedia.org/resource/Hawaii_(band),"1981","1985"
http://dbpedia.org/resource/My_Dad_Is_Dead,"1984","2011"
http://dbpedia.org/resource/Donna_Jean_Godchaux_Band,"2007","2007"
http://dbpedia.org/resource/Zebra_&_Giraffe,"2007","2016"
http://dbpedia.org/resource/Jettblack,"2007","2007"
http://dbpedia.org/resource/Heaven's_Basement,"2008","2008"
http://dbpedia.org/resource/7_Mile_(band),"1990","1990"
http://dbpedia.org/resource/Ass_Ponys,"1988","1988"
http://dbpedia.org/resource/Throes_of_Dawn,"1994","1994"
http://dbpedia.org/resource/Marmozets,"2007","2007"
http://dbpedia.org/resource/Platero_y_Tú,"1989","2001"
http://dbpedia.org/resource/Coal_Chamber,"1993","2003"
http://dbpedia.org/resource/Fairweather_(band),"1999","1999"
http://dbpedia.org/resource/Rytmihäiriö,"1988","1988"
http://dbpedia.org/resource/Blind_Illusion,"1979","1989"
http://dbpedia.org/resource/Mêlée_(band),"2000","2012"
http://dbpedia.org/resource/Stavesacre,"1995","2010"
http://dbpedia.org/resource/Roadside_Monument,"1994","1998"
http://dbpedia.org/resource/Goodnight_Nurse,"2001","2010"
http://dbpedia.org/resource/Havana_3am,"1986","1996"
http://dbpedia.org/resource/Scary_Kids_Scaring_Kids,"2002","2010"
http://dbpedia.org/resource/Blood_Has_Been_Shed,"1997","2004"
http://dbpedia.org/resource/Jacks_(band),"1966","1968"
http://dbpedia.org/resource/HHead,"1991","1997"
http://dbpedia.org/resource/Sally_Shapiro,"2006","2016"
http://dbpedia.org/resource/Omega_Lithium,"2007","2011"
http://dbpedia.org/resource/Lapush,"2002","2008"
http://dbpedia.org/resource/The_Ghost_(American_band),"2001","2004"
http://dbpedia.org/resource/Novalima,"2001","2001"
http://dbpedia.org/resource/Souls_at_Zero_(band),"1992","1996"
http://dbpedia.org/resource/New_Kingdom_(band),"1987","1996"
http://dbpedia.org/resource/Slaughter_&_The_Dogs,"1975","1979"
http://dbpedia.org/resource/Prescott-Brown,"1991","1996"
http://dbpedia.org/resource/Chris_McKay_&_the_Critical_Darlings,"2004","2004"
http://dbpedia.org/resource/Rites_of_Spring,"1984","1986"
http://dbpedia.org/resource/The_Gits,"1986","1986"
http://dbpedia.org/resource/Mendeed,"2000","2007"
http://dbpedia.org/resource/Cambio_(band),"2002","2013"
http://dbpedia.org/resource/E-Rotic,"1994","2003"
http://dbpedia.org/resource/Between_the_Trees,"2005","2010"
http://dbpedia.org/resource/P53_(band),"1994","1994"
http://dbpedia.org/resource/Tingstad_and_Rumbel,"1985","1985"
http://dbpedia.org/resource/Fog_(band),"1999","2008"
http://dbpedia.org/resource/Tuff_Darts,"2002","2002"
http://dbpedia.org/resource/A_Hero_A_Fake,"2004","2013"
http://dbpedia.org/resource/Buffalo_(band),"1971","1977"
http://dbpedia.org/resource/Boxcar_(band),"1986","1986"
http://dbpedia.org/resource/Set_Fire_to_Flames,"2001","2001"
http://dbpedia.org/resource/Kerbdog,"1991","1998"
http://dbpedia.org/resource/Skeleton_Crew_(band),"1982","1986"
http://dbpedia.org/resource/Sume_(band),"1972","1977"
http://dbpedia.org/resource/White_Zombie_(band),"1985","1998"
http://dbpedia.org/resource/Ribspreader,"2003","2014"
http://dbpedia.org/resource/Malajube,"2004","2012"
http://dbpedia.org/resource/The_Honorary_Title,"2002","2009"
http://dbpedia.org/resource/Kix_(band),"1977","1996"
http://dbpedia.org/resource/The_Caulfields,"1993","1997"
http://dbpedia.org/resource/Wildbirds_&_Peacedrums,"2007","2007"
http://dbpedia.org/resource/Ponga_(band),"1997","2001"
http://dbpedia.org/resource/The_Glove,"1983","1983"
http://dbpedia.org/resource/Morgoth_(band),"1985","1998"
http://dbpedia.org/resource/Harkonen_(band),"1997","2005"
http://dbpedia.org/resource/W_(group),"2004","2006"
http://dbpedia.org/resource/Tait_(band),"2001","2007"
http://dbpedia.org/resource/Tres_Chicas,"1999","1999"
http://dbpedia.org/resource/Divlje_jagode,"1977","1977"
http://dbpedia.org/resource/Limp_(band),"1994","2002"
http://dbpedia.org/resource/Pomegranates_(band),"2006","2013"
http://dbpedia.org/resource/Tura_Satana_(band),"1993","1999"
http://dbpedia.org/resource/H_&_Claire,"2002","2003"
http://dbpedia.org/resource/Offlaga_Disco_Pax,"2003","2014"
http://dbpedia.org/resource/Moth_(band),"1989","2007"
http://dbpedia.org/resource/Baumer_(band),"2003","2008"
http://dbpedia.org/resource/Dog_Faced_Hermans,"1986","1995"
http://dbpedia.org/resource/Deluhi,"2006","2006"
http://dbpedia.org/resource/Bayside_(band),"2000","2000"
http://dbpedia.org/resource/Midtown_(band),"1998","1998"
http://dbpedia.org/resource/Oasis_(band),"1991","2009"
http://dbpedia.org/resource/Bright_Eyes_(band),"1995","2011"
http://dbpedia.org/resource/Mercyful_Fate,"1981","1985"
http://dbpedia.org/resource/Mortiis,"1993","1993"
http://dbpedia.org/resource/Stetsasonic,"1981","1992"
http://dbpedia.org/resource/Enon,"1999","2011"
http://dbpedia.org/resource/Galactic,"1990","1990"
http://dbpedia.org/resource/Ramones,"1974","1996"
http://dbpedia.org/resource/Perpetual_Groove,"1997","2013"
http://dbpedia.org/resource/B4-4,"1999","2004"
http://dbpedia.org/resource/Working_for_a_Nuclear_Free_City,"1999","2014"
http://dbpedia.org/resource/Doom_(Japanese_band),"1985","2000"
http://dbpedia.org/resource/Set_Your_Goals_(band),"2004","2004"
http://dbpedia.org/resource/High_and_Mighty_Color,"2003","2010"
http://dbpedia.org/resource/No_Use_for_a_Name,"1987","2012"
http://dbpedia.org/resource/Sieges_Even,"1982","1997"
http://dbpedia.org/resource/Fosca_(band),"1997","2009"
http://dbpedia.org/resource/Louis_XIV_(band),"2003","2009"
http://dbpedia.org/resource/NonExist,"2000","2000"
http://dbpedia.org/resource/Foxy_Shazam,"2004","2014"
http://dbpedia.org/resource/Arkitekt,"2007","2007"
http://dbpedia.org/resource/Karma_to_Burn,"1997","1997"
http://dbpedia.org/resource/CirKus,"2005","2005"
http://dbpedia.org/resource/Zapp_(band),"1977","1999"
http://dbpedia.org/resource/A_Rocket_to_the_Moon,"2006","2013"
http://dbpedia.org/resource/The_Indelicates,"2005","2005"
http://dbpedia.org/resource/Rookie_of_the_Year_(band),"2005","2005"
http://dbpedia.org/resource/The_Move,"1965","1965"
http://dbpedia.org/resource/Salt_the_Wound,"2001","2010"
http://dbpedia.org/resource/The_Judds,"1983","1983"
http://dbpedia.org/resource/Gossip_(band),"1999","2016"
http://dbpedia.org/resource/Midnight_Youth,"2006","2013"
http://dbpedia.org/resource/Harris_(band),"2000","2009"
http://dbpedia.org/resource/Demonic_Resurrection,"2000","2000"
http://dbpedia.org/resource/Chester_French,"2003","2013"
http://dbpedia.org/resource/Little_Texas_(band),"1988","1997"
http://dbpedia.org/resource/Naked_Raygun,"1980","1992"
http://dbpedia.org/resource/Smak,"1971","1971"
http://dbpedia.org/resource/Missouri_(band),"1977","1984"
http://dbpedia.org/resource/Dr._Buzzard's_Original_Savannah_Band,"1976","1979"
http://dbpedia.org/resource/Casiotone_for_the_Painfully_Alone,"1997","1997"
http://dbpedia.org/resource/Galija,"1977","1977"
http://dbpedia.org/resource/DZihan_&_Kamien,"1996","2010"
http://dbpedia.org/resource/King_James_(band),"1993","1997"
http://dbpedia.org/resource/Delays,"2001","2001"
http://dbpedia.org/resource/Forever_(group),"2008","2012"
http://dbpedia.org/resource/Jonah33,"2002","2002"
http://dbpedia.org/resource/The_Postmarks,"2004","2010"
http://dbpedia.org/resource/The_Black_Pacific,"2010","2012"
http://dbpedia.org/resource/Kerfuffle,"2001","2001"
http://dbpedia.org/resource/Leiahdorus,"1998","1998"
http://dbpedia.org/resource/Planes_Mistaken_for_Stars,"1997","2008"
http://dbpedia.org/resource/The_Slits,"1976","1982"
http://dbpedia.org/resource/Kid_Gorgeous,"1998","2003"
http://dbpedia.org/resource/Johnny_Maestro_&_the_Brooklyn_Bridge,"1968","2010"
http://dbpedia.org/resource/Hermética,"1987","1994"
http://dbpedia.org/resource/Circa_Survive,"2004","2004"
http://dbpedia.org/resource/Doc_Walker,"1996","1996"
http://dbpedia.org/resource/Deathspell_Omega,"1998","1998"
http://dbpedia.org/resource/Twinn_Connexion,"1968","1969"
http://dbpedia.org/resource/Same_Difference,"2007","2014"
http://dbpedia.org/resource/The_Rapture_(band),"1998","2014"
http://dbpedia.org/resource/Pop_Mašina,"1972","1972"
http://dbpedia.org/resource/Modus_(band),"2002","2003"
http://dbpedia.org/resource/New_Waver,"1982","1999"
http://dbpedia.org/resource/Skara_Brae_(band),"1970","1971"
http://dbpedia.org/resource/The_Soldiers,"2009","2009"
http://dbpedia.org/resource/Tuatha_de_Danann_(band),"1995","2012"
http://dbpedia.org/resource/Grinspoon,"1995","2013"
http://dbpedia.org/resource/Sly_and_the_Family_Stone,"1967","1983"
http://dbpedia.org/resource/C-Tec,"1995","2000"
http://dbpedia.org/resource/Embodyment,"1992","2004"
http://dbpedia.org/resource/The_Spill_Canvas,"2002","2002"
http://dbpedia.org/resource/Sneaker_Pimps,"1994","2005"
http://dbpedia.org/resource/The_Birthday_Party_(band),"1978","1983"
http://dbpedia.org/resource/Godstar_(band),"1991","1995"
http://dbpedia.org/resource/Steve_Harley_&_Cockney_Rebel,"1972","1977"
