bands,artists,isActive,exitCount
5733,7101,0.0,1.0
5733,8318,1.0,0.0
5733,8649,0.0,1.0
5733,10117,0.0,1.0
5733,10762,0.0,1.0
5733,10960,1.0,0.0
5734,193,0.0,1.0
5734,1639,0.0,2.0
5734,8998,0.0,1.0
5735,2410,0.0,1.0
5735,5331,1.0,0.0
5735,6025,0.0,1.0
5735,9966,0.0,1.0
5736,671,1.0,0.0
5736,8259,1.0,0.0
5738,9155,0.0,1.0
5739,1834,1.0,0.0
5739,2777,1.0,0.0
5739,9487,1.0,0.0
5740,1379,0.0,1.0
5740,1445,1.0,0.0
5740,1928,1.0,0.0
5740,2087,0.0,1.0
5740,2590,0.0,1.0
5740,2660,0.0,1.0
5740,3004,1.0,0.0
5740,5185,1.0,0.0
5740,6049,1.0,0.0
5740,7124,1.0,0.0
5740,9201,0.0,1.0
5740,9443,0.0,1.0
5740,10825,0.0,1.0
5741,812,1.0,0.0
5741,2115,0.0,1.0
5742,936,1.0,0.0
5742,5451,1.0,0.0
5743,10964,1.0,0.0
5748,2110,0.0,1.0
5748,2500,1.0,0.0
5748,5904,0.0,1.0
5748,8342,1.0,0.0
5749,11128,1.0,0.0
5750,7302,1.0,0.0
5750,8349,1.0,0.0
5756,8474,0.0,1.0
5757,896,0.0,1.0
5757,1274,0.0,1.0
5757,11354,0.0,1.0
5763,5892,1.0,0.0
5763,6419,1.0,0.0
5764,10140,0.0,1.0
5766,2567,0.0,1.0
5771,666,0.0,1.0
5771,1902,0.0,1.0
5771,2925,0.0,1.0
5771,3704,0.0,1.0
5771,4030,0.0,1.0
5771,4050,0.0,1.0
5771,5565,0.0,1.0
5771,7171,1.0,0.0
5771,10662,0.0,1.0
5771,10663,0.0,1.0
5771,11157,0.0,1.0
5771,11406,0.0,2.0
5773,200,0.0,1.0
5773,907,0.0,1.0
5773,1021,0.0,1.0
5773,2376,0.0,1.0
5773,4908,0.0,1.0
5773,5334,0.0,1.0
5773,6350,0.0,1.0
5773,7409,0.0,1.0
5775,5360,1.0,0.0
5775,7112,1.0,0.0
5775,7521,1.0,0.0
5775,8650,0.0,1.0
5777,5843,1.0,0.0
5780,3698,1.0,0.0
5780,6282,1.0,0.0
5786,1494,0.0,1.0
5786,2074,1.0,0.0
5786,4477,1.0,0.0
5786,8808,1.0,0.0
5788,4555,1.0,0.0
5789,2241,1.0,0.0
5789,2380,1.0,0.0
5789,10066,1.0,0.0
5792,3558,1.0,0.0
5793,6103,0.0,1.0
5793,8148,0.0,1.0
5793,10203,0.0,1.0
5795,6664,0.0,1.0
5800,4143,0.0,1.0
5800,4146,0.0,1.0
5800,5975,1.0,0.0
5800,9534,0.0,1.0
5800,9881,1.0,0.0
5800,10468,1.0,0.0
5800,10932,0.0,1.0
5800,11490,1.0,0.0
5803,665,0.0,1.0
5809,814,1.0,0.0
5809,4827,1.0,0.0
5809,9358,1.0,0.0
5810,9927,1.0,0.0
5812,1684,0.0,1.0
5812,5519,0.0,1.0
5812,10353,0.0,1.0
5813,904,1.0,0.0
5813,8675,1.0,0.0
5814,10170,0.0,1.0
5814,10982,0.0,1.0
5817,5446,0.0,1.0
5817,9622,0.0,1.0
5817,11286,0.0,1.0
5821,2169,1.0,0.0
5821,7786,1.0,0.0
5823,4364,1.0,0.0
5827,8984,1.0,0.0
5830,1244,1.0,0.0
5830,1398,1.0,0.0
5830,5343,1.0,0.0
5830,8029,0.0,1.0
5830,11436,0.0,1.0
5832,2047,0.0,1.0
5833,8361,1.0,0.0
5833,10238,0.0,1.0
5833,10887,1.0,0.0
5836,1623,0.0,1.0
5836,4646,1.0,0.0
5836,5595,0.0,1.0
5838,2082,0.0,1.0
5841,11459,0.0,1.0
5841,11473,0.0,1.0
5842,8112,1.0,0.0
5843,2337,1.0,0.0
5843,3821,1.0,0.0
5844,9497,1.0,0.0
5847,8465,0.0,1.0
5849,5818,0.0,1.0
5849,8101,0.0,2.0
5852,6265,0.0,1.0
5854,2145,0.0,1.0
5854,11107,0.0,1.0
5855,1903,1.0,0.0
5855,3947,1.0,1.0
5855,9137,0.0,1.0
5857,4567,1.0,0.0
5860,5008,0.0,1.0
5860,7954,0.0,1.0
5860,8124,0.0,1.0
5862,5638,1.0,0.0
5864,1138,0.0,1.0
5864,1769,1.0,0.0
5864,2423,0.0,1.0
5864,5310,0.0,1.0
5864,10174,0.0,1.0
5864,10599,0.0,1.0
5865,8733,1.0,0.0
5867,11434,1.0,0.0
5867,11533,1.0,0.0
5869,746,1.0,0.0
5869,4575,0.0,2.0
5869,4607,0.0,1.0
5869,4622,1.0,0.0
5869,5867,0.0,2.0
5869,7600,0.0,1.0
5869,7691,0.0,1.0
5869,9328,1.0,0.0
5869,11149,0.0,1.0
5870,263,0.0,1.0
5870,519,0.0,1.0
5870,1738,0.0,1.0
5870,5133,0.0,1.0
5870,5569,0.0,1.0
5870,6050,0.0,1.0
5871,10700,1.0,0.0
5872,1372,0.0,1.0
5872,4270,0.0,1.0
5872,5038,0.0,1.0
5874,303,0.0,1.0
5874,8940,1.0,0.0
5876,5138,1.0,0.0
5876,9564,1.0,0.0
5877,295,0.0,1.0
5877,3351,0.0,1.0
5877,6101,0.0,1.0
5877,7403,0.0,1.0
5877,8108,0.0,1.0
5880,5559,1.0,0.0
5880,8423,1.0,0.0
5883,3519,1.0,0.0
5883,6354,1.0,0.0
5883,7767,1.0,0.0
5888,8692,0.0,1.0
5888,11494,1.0,0.0
5891,7279,0.0,1.0
5896,5764,0.0,1.0
5897,7818,1.0,0.0
5899,3300,0.0,1.0
5902,1418,1.0,0.0
5902,8883,1.0,0.0
5902,9335,1.0,0.0
5904,380,1.0,0.0
5905,49,0.0,1.0
5906,10803,0.0,1.0
5907,8829,1.0,0.0
5908,274,0.0,1.0
5908,2160,0.0,1.0
5908,3796,0.0,1.0
5908,6070,0.0,1.0
5912,9924,1.0,0.0
5913,3224,1.0,0.0
5916,3192,0.0,1.0
5916,5066,1.0,0.0
5917,5449,1.0,0.0
5925,5953,0.0,1.0
5926,6277,1.0,0.0
5927,3801,1.0,0.0
5927,8302,1.0,0.0
5935,8088,1.0,0.0
5938,290,1.0,0.0
5938,304,1.0,0.0
5938,4784,1.0,0.0
5941,561,0.0,1.0
5941,4117,0.0,1.0
5941,10348,0.0,1.0
5941,10352,0.0,1.0
5943,4660,1.0,0.0
5944,817,0.0,1.0
5944,1001,0.0,1.0
5944,1087,0.0,1.0
5944,1130,0.0,1.0
5944,1132,0.0,1.0
5944,1913,1.0,0.0
5944,2361,0.0,1.0
5944,2499,0.0,1.0
5944,2553,0.0,1.0
5944,4874,0.0,1.0
5944,5418,1.0,0.0
5944,6548,1.0,0.0
5944,7517,1.0,0.0
5944,8590,0.0,1.0
5944,9092,0.0,1.0
5944,10342,1.0,0.0
5945,4994,0.0,1.0
5945,9364,0.0,1.0
5945,10042,0.0,1.0
5945,10861,0.0,1.0
5948,4303,0.0,1.0
5948,7217,0.0,1.0
5948,9593,1.0,0.0
5948,9675,1.0,0.0
5948,10565,1.0,0.0
5949,617,1.0,0.0
5949,10015,1.0,0.0
5951,649,0.0,1.0
5951,2067,1.0,0.0
5951,4678,1.0,0.0
5951,7943,0.0,1.0
5952,4737,1.0,0.0
5952,8063,1.0,0.0
5953,10960,1.0,0.0
5954,963,0.0,1.0
5954,3693,1.0,0.0
5955,3392,1.0,0.0
5955,4856,1.0,0.0
5955,10789,1.0,0.0
5955,10790,1.0,0.0
5956,9668,1.0,0.0
5958,10581,0.0,1.0
5961,904,0.0,1.0
5961,4257,0.0,1.0
5961,8597,0.0,1.0
5961,10147,0.0,1.0
5962,4503,1.0,0.0
5963,9794,0.0,1.0
5966,615,0.0,1.0
5966,762,1.0,0.0
5966,6978,1.0,0.0
5966,8129,0.0,1.0
5967,1697,1.0,0.0
5967,2419,1.0,0.0
5967,3280,1.0,0.0
5967,3987,1.0,0.0
5970,983,1.0,0.0
5970,2106,0.0,1.0
5970,3529,1.0,0.0
5970,3574,1.0,0.0
5970,6067,1.0,0.0
5970,6658,0.0,1.0
5970,8350,1.0,0.0
5970,9062,0.0,1.0
5970,9428,0.0,1.0
5970,9578,1.0,0.0
5970,9854,0.0,1.0
5973,233,1.0,0.0
5973,1683,1.0,0.0
5973,2758,1.0,0.0
5974,1447,1.0,0.0
5974,5266,1.0,0.0
5978,8402,1.0,0.0
5979,4497,0.0,1.0
5980,4392,1.0,0.0
5981,335,1.0,0.0
5981,1770,0.0,2.0
5981,2983,0.0,1.0
5981,6906,0.0,1.0
5981,11494,1.0,0.0
5982,230,1.0,0.0
5983,455,1.0,0.0
5983,9147,1.0,0.0
5984,6482,0.0,1.0
5988,11468,0.0,1.0
5989,337,1.0,0.0
5989,1968,1.0,0.0
5989,6299,1.0,0.0
5989,7839,1.0,0.0
5989,7965,1.0,0.0
5990,543,0.0,1.0
5990,8534,0.0,1.0
5991,3870,1.0,0.0
5991,6618,1.0,0.0
5991,9559,1.0,0.0
5993,2205,0.0,1.0
5993,4686,1.0,0.0
5993,5842,0.0,1.0
5994,7735,1.0,0.0
5994,7874,1.0,0.0
5994,8944,1.0,0.0
5994,9134,1.0,0.0
5995,1842,1.0,0.0
5995,2261,0.0,1.0
5995,2354,1.0,0.0
5997,8805,1.0,0.0
5997,11393,1.0,0.0
5998,5143,1.0,0.0
5998,5219,1.0,0.0
5998,9444,1.0,0.0
6003,14,1.0,0.0
6003,11457,0.0,1.0
6005,4243,1.0,0.0
6005,9809,0.0,1.0
6008,28,1.0,0.0
6008,2274,0.0,1.0
6008,2811,1.0,0.0
6008,3873,0.0,1.0
6008,5288,1.0,0.0
6008,7252,0.0,1.0
6008,9228,0.0,1.0
6008,9532,0.0,1.0
6008,9703,0.0,1.0
6010,3979,1.0,0.0
6011,3409,1.0,0.0
6012,5178,0.0,1.0
6017,570,1.0,0.0
6017,4956,1.0,0.0
6017,5046,1.0,0.0
6019,4896,0.0,1.0
6020,1983,0.0,1.0
6020,5678,0.0,1.0
6020,7562,0.0,1.0
6021,2194,0.0,1.0
6023,6883,0.0,1.0
6024,3550,1.0,0.0
6024,4126,1.0,0.0
6024,8225,0.0,1.0
6026,8217,1.0,0.0
6026,10484,1.0,0.0
6026,10898,1.0,0.0
6029,426,1.0,0.0
6029,2535,0.0,1.0
6029,8079,0.0,1.0
6029,8901,0.0,2.0
6030,1294,1.0,0.0
6030,3598,1.0,0.0
6031,869,0.0,1.0
6031,11046,0.0,1.0
6032,3715,0.0,1.0
6032,5463,0.0,1.0
6033,11103,1.0,0.0
6034,3445,1.0,0.0
6034,10494,1.0,0.0
6035,1144,1.0,0.0
6035,9065,1.0,0.0
6038,826,1.0,0.0
6038,2379,0.0,1.0
6038,2779,1.0,0.0
6038,5172,0.0,1.0
6040,4038,1.0,0.0
6040,5866,0.0,1.0
6040,8173,1.0,0.0
6040,8199,0.0,1.0
6040,8943,1.0,0.0
6041,1850,1.0,0.0
6041,2531,1.0,0.0
6041,3382,1.0,0.0
6041,5224,1.0,0.0
6041,10075,1.0,0.0
6042,1954,1.0,0.0
6042,4718,1.0,0.0
6042,9781,0.0,1.0
6043,8973,1.0,0.0
6044,64,0.0,1.0
6044,3270,0.0,1.0
6044,5231,0.0,1.0
6044,8812,0.0,2.0
6044,9337,0.0,1.0
6044,11087,0.0,1.0
6044,11321,0.0,1.0
6044,11524,0.0,1.0
6045,1361,1.0,0.0
6047,7826,0.0,1.0
6050,1200,0.0,1.0
6050,2687,0.0,1.0
6050,3021,1.0,0.0
6050,5429,0.0,1.0
6050,8317,0.0,1.0
6050,11015,0.0,1.0
6053,411,0.0,2.0
6053,596,0.0,1.0
6053,3209,0.0,1.0
6053,4590,0.0,1.0
6053,9640,0.0,1.0
6054,901,0.0,1.0
6054,2592,0.0,1.0
6054,2689,0.0,1.0
6055,635,1.0,0.0
6055,2239,1.0,0.0
6057,10597,1.0,0.0
6058,2983,1.0,0.0
6058,3448,1.0,0.0
6058,4131,1.0,0.0
6058,7468,1.0,0.0
6060,6279,1.0,0.0
6061,8249,0.0,1.0
6062,1050,1.0,0.0
6069,2293,0.0,1.0
6069,4575,1.0,0.0
6069,5881,0.0,1.0
6069,8738,1.0,0.0
6069,10681,0.0,1.0
6069,11439,0.0,1.0
6072,1038,1.0,0.0
6073,7979,1.0,0.0
6075,7385,1.0,0.0
6075,9101,1.0,0.0
6075,9377,1.0,0.0
6076,962,1.0,0.0
6076,1321,0.0,1.0
6076,1971,0.0,1.0
6077,2109,0.0,1.0
6077,3611,0.0,1.0
6077,6968,0.0,1.0
6077,7556,0.0,1.0
6077,9382,0.0,1.0
6079,8580,0.0,1.0
6079,10950,0.0,1.0
6080,6673,0.0,1.0
6082,9649,1.0,0.0
6083,461,1.0,0.0
6084,10885,1.0,0.0
6085,5725,1.0,0.0
6085,6025,1.0,0.0
6086,6258,0.0,1.0
6086,7673,1.0,0.0
6087,6105,0.0,1.0
6087,6605,0.0,1.0
6088,1084,0.0,1.0
6088,11051,0.0,1.0
6090,319,1.0,0.0
6090,3329,1.0,0.0
6091,3369,1.0,0.0
6093,2990,0.0,1.0
6093,8155,0.0,1.0
6093,11450,0.0,1.0
6094,8024,1.0,0.0
6095,3279,1.0,0.0
6095,4831,1.0,0.0
6095,4880,1.0,0.0
6095,7719,1.0,0.0
6095,8422,1.0,0.0
6095,10409,1.0,0.0
6096,3779,1.0,0.0
6096,10493,1.0,0.0
6096,11137,1.0,0.0
6097,139,0.0,1.0
6097,6146,0.0,1.0
6097,8886,0.0,1.0
6097,9555,0.0,1.0
6098,6264,0.0,1.0
6099,116,1.0,0.0
6099,8962,1.0,0.0
6099,9777,1.0,0.0
6099,10641,1.0,0.0
6101,6607,1.0,0.0
6102,8768,1.0,0.0
6104,1193,1.0,0.0
6104,1537,0.0,1.0
6104,2878,1.0,0.0
6106,2429,0.0,1.0
6106,3500,1.0,0.0
6106,3640,0.0,1.0
6106,5023,0.0,1.0
6106,5048,0.0,1.0
6106,6309,0.0,1.0
6106,9255,0.0,1.0
6107,1229,0.0,1.0
6107,1317,0.0,1.0
6107,2827,0.0,1.0
6107,5629,0.0,1.0
6107,9686,0.0,2.0
6108,190,0.0,1.0
6108,331,0.0,1.0
6108,1255,0.0,1.0
6108,2436,0.0,1.0
6108,2472,0.0,1.0
6108,2732,1.0,0.0
6108,3682,0.0,1.0
6108,5225,0.0,1.0
6108,5624,1.0,0.0
6108,5708,1.0,0.0
6108,6947,0.0,1.0
6108,7472,1.0,0.0
6108,7901,0.0,1.0
6108,8029,0.0,1.0
6108,11099,1.0,0.0
6109,10293,1.0,0.0
6110,2114,0.0,1.0
6110,6682,1.0,0.0
6110,7200,1.0,0.0
6111,1253,0.0,1.0
6111,3408,0.0,1.0
6111,3450,1.0,0.0
6111,8140,1.0,0.0
6112,3437,1.0,0.0
6112,7971,1.0,0.0
6115,820,1.0,0.0
6116,3403,0.0,1.0
6116,4374,1.0,0.0
6120,1969,1.0,0.0
6120,5660,1.0,0.0
6123,5492,1.0,0.0
6123,5621,1.0,0.0
6123,9999,1.0,0.0
6123,10081,1.0,0.0
6127,318,0.0,1.0
6127,11217,0.0,1.0
6127,11485,0.0,1.0
6131,9641,1.0,0.0
6132,5810,1.0,0.0
6132,5891,1.0,0.0
6132,6426,1.0,0.0
6132,6429,1.0,0.0
6133,2583,1.0,0.0
6135,1208,1.0,0.0
6136,5309,1.0,0.0
6137,1125,1.0,0.0
6137,1524,1.0,0.0
6137,2004,1.0,0.0
6137,5361,1.0,0.0
6137,6450,1.0,0.0
6137,6583,0.0,1.0
6137,6926,1.0,0.0
6137,9073,1.0,0.0
6137,10616,1.0,0.0
6138,2255,1.0,0.0
6138,3098,0.0,1.0
6138,3498,1.0,0.0
6138,5832,1.0,0.0
6138,9059,0.0,1.0
6138,9460,1.0,0.0
6143,100,1.0,0.0
6143,4650,0.0,1.0
6143,7461,1.0,0.0
6144,1241,0.0,1.0
6144,3032,0.0,1.0
6144,3828,1.0,0.0
6145,912,0.0,1.0
6145,2055,0.0,1.0
6145,4264,0.0,1.0
6145,4600,0.0,1.0
6145,5408,0.0,1.0
6145,6514,0.0,1.0
6145,7540,0.0,1.0
6145,8516,0.0,1.0
6145,10181,0.0,1.0
6147,283,1.0,0.0
6147,6292,1.0,0.0
6147,11385,1.0,0.0
6148,5598,0.0,1.0
6149,965,0.0,1.0
6149,8183,0.0,1.0
6149,9604,0.0,1.0
6149,9813,0.0,1.0
6149,10315,1.0,0.0
6149,11494,0.0,1.0
6150,3936,1.0,0.0
6152,2889,0.0,1.0
6153,2002,0.0,1.0
6154,732,0.0,1.0
6154,4549,0.0,1.0
6154,7313,1.0,0.0
6154,9333,1.0,0.0
6154,9989,1.0,0.0
6155,2483,0.0,1.0
6155,3690,0.0,1.0
6155,3801,0.0,1.0
6155,7338,0.0,1.0
6155,7366,0.0,2.0
6155,8588,0.0,1.0
6155,9167,0.0,1.0
6156,5982,0.0,1.0
6156,8635,0.0,1.0
6160,1197,0.0,1.0
6160,3109,0.0,1.0
6160,4574,0.0,1.0
6165,1520,1.0,0.0
6166,1742,0.0,1.0
6166,11192,0.0,1.0
6166,11509,0.0,1.0
6168,827,0.0,1.0
6168,1416,1.0,0.0
6168,4695,1.0,0.0
6168,10607,0.0,1.0
6169,925,0.0,1.0
6169,3291,0.0,1.0
6169,4209,0.0,2.0
6169,6017,0.0,1.0
6169,6645,0.0,1.0
6169,7566,0.0,1.0
6169,8287,0.0,1.0
6169,8531,0.0,1.0
6169,8667,0.0,1.0
6170,4105,1.0,0.0
6170,7026,1.0,0.0
6170,11220,1.0,0.0
6171,1129,1.0,0.0
6171,4717,1.0,0.0
6171,4767,1.0,0.0
6171,5514,0.0,1.0
6171,6062,0.0,1.0
6171,6939,0.0,1.0
6171,7262,0.0,1.0
6171,9182,0.0,1.0
6171,9258,1.0,0.0
6171,10244,1.0,0.0
6171,11228,0.0,1.0
6172,1131,1.0,0.0
6172,10164,1.0,0.0
6172,10819,1.0,0.0
6173,1434,1.0,0.0
6173,8743,1.0,0.0
6174,3629,0.0,1.0
6174,6169,0.0,1.0
6174,8792,0.0,1.0
6174,10585,0.0,1.0
6177,1114,1.0,0.0
6177,4544,1.0,0.0
6177,9161,1.0,0.0
6179,4957,1.0,0.0
6180,1730,1.0,0.0
6181,10763,1.0,0.0
6184,4278,0.0,1.0
6184,5212,0.0,1.0
6184,9142,0.0,1.0
6185,836,0.0,1.0
6185,2874,0.0,1.0
6185,5588,0.0,1.0
6185,10829,0.0,1.0
6188,4605,1.0,0.0
6188,6727,1.0,0.0
6190,4253,0.0,1.0
6191,5780,1.0,0.0
6191,6952,1.0,0.0
6191,11545,1.0,0.0
6193,3710,0.0,1.0
6193,10777,0.0,1.0
6194,3886,0.0,1.0
6194,4691,1.0,0.0
6194,6487,0.0,2.0
6194,7483,0.0,1.0
6194,8365,1.0,0.0
6194,8864,0.0,1.0
6194,9755,1.0,0.0
6194,10224,1.0,0.0
6195,7177,0.0,2.0
6197,3934,1.0,0.0
6197,4090,1.0,0.0
6197,7331,1.0,0.0
6199,1254,1.0,0.0
6199,6558,1.0,0.0
6199,8645,0.0,1.0
6200,62,0.0,1.0
6200,1383,0.0,1.0
6200,3255,0.0,1.0
6200,3287,1.0,0.0
6200,3680,1.0,0.0
6200,6999,0.0,1.0
6200,8445,1.0,0.0
6200,8577,0.0,1.0
6200,10929,1.0,0.0
6200,11246,0.0,1.0
6201,2431,1.0,0.0
6201,7828,1.0,0.0
6201,7975,1.0,0.0
6202,428,0.0,2.0
6202,652,0.0,1.0
6202,3142,0.0,1.0
6202,3370,1.0,0.0
6202,3389,1.0,0.0
6202,6151,1.0,0.0
6202,8825,1.0,0.0
6202,8982,0.0,1.0
6203,634,0.0,1.0
6205,2115,0.0,1.0
6205,6685,1.0,0.0
6205,11126,1.0,0.0
6206,948,0.0,1.0
6206,1837,0.0,1.0
6206,2345,0.0,1.0
6206,2370,0.0,1.0
6206,2713,0.0,1.0
6206,2973,0.0,1.0
6206,3045,0.0,1.0
6206,4528,1.0,0.0
6206,4684,1.0,0.0
6206,5992,1.0,0.0
6206,6373,0.0,2.0
6206,6433,1.0,0.0
6206,6632,1.0,0.0
6206,8573,0.0,1.0
6206,9222,1.0,0.0
6206,10578,0.0,1.0
6206,11088,1.0,0.0
6206,11284,1.0,0.0
6207,140,1.0,0.0
6207,3076,1.0,0.0
6207,5183,0.0,1.0
6207,5636,0.0,1.0
6207,5919,0.0,1.0
6207,6621,0.0,1.0
6207,10013,0.0,1.0
6208,1722,1.0,0.0
6208,4316,1.0,0.0
6208,4944,0.0,1.0
6208,6161,1.0,0.0
6208,6176,1.0,0.0
6208,6298,1.0,0.0
6208,9788,1.0,0.0
6208,10400,1.0,0.0
6208,10690,1.0,0.0
6209,2463,0.0,1.0
6209,2570,0.0,1.0
6209,3882,1.0,0.0
6209,4686,0.0,1.0
6209,4792,0.0,1.0
6209,5647,1.0,0.0
6209,5842,0.0,1.0
6210,138,0.0,1.0
6210,405,1.0,0.0
6210,1552,1.0,0.0
6210,4340,0.0,2.0
6210,6657,1.0,0.0
6210,6677,1.0,0.0
6211,117,1.0,0.0
6212,648,0.0,1.0
6212,1109,1.0,0.0
6212,1714,0.0,2.0
6212,3964,1.0,0.0
6212,5252,1.0,0.0
6212,6249,0.0,1.0
6212,6906,0.0,1.0
6212,7234,0.0,1.0
6212,8657,1.0,0.0
6214,2027,1.0,0.0
6214,11254,0.0,1.0
6216,7751,1.0,0.0
6216,7889,1.0,0.0
6217,5031,0.0,1.0
6217,7114,0.0,1.0
6217,7999,0.0,1.0
6217,11297,0.0,1.0
6218,5605,1.0,0.0
6218,5664,0.0,1.0
6218,6291,0.0,1.0
6218,10692,1.0,0.0
6218,11368,1.0,0.0
6219,293,0.0,2.0
6219,1717,0.0,1.0
6219,2761,0.0,1.0
6219,4068,0.0,1.0
6219,6559,0.0,1.0
6219,6560,0.0,1.0
6219,6710,0.0,1.0
6219,7853,1.0,0.0
6219,7854,0.0,1.0
6219,7856,0.0,1.0
6219,10405,1.0,0.0
6219,10498,1.0,0.0
6219,11547,1.0,0.0
6219,11549,0.0,1.0
6221,1899,1.0,0.0
6221,4598,1.0,0.0
6222,2843,1.0,0.0
6222,4469,0.0,1.0
6222,7419,0.0,1.0
6222,11370,0.0,1.0
6224,7374,1.0,0.0
6226,1156,1.0,0.0
6226,1792,1.0,0.0
6226,4356,0.0,1.0
6226,7515,0.0,1.0
6226,9003,1.0,0.0
6226,9655,1.0,0.0
6226,10340,1.0,0.0
6226,10370,0.0,1.0
6226,10377,1.0,0.0
6227,7233,0.0,1.0
6227,8542,0.0,1.0
6227,9728,1.0,0.0
6227,11067,1.0,0.0
6228,988,1.0,0.0
6228,11041,1.0,0.0
6230,3581,1.0,0.0
6230,10332,0.0,1.0
6232,128,0.0,1.0
6232,1338,1.0,0.0
6232,8553,0.0,1.0
6232,9192,0.0,1.0
6233,1891,1.0,0.0
6233,5869,1.0,0.0
6233,7489,0.0,1.0
6233,7728,1.0,0.0
6233,9619,1.0,0.0
6235,1592,1.0,0.0
6235,2606,1.0,0.0
6235,2980,1.0,0.0
6235,5761,1.0,0.0
6236,2192,0.0,1.0
6236,2876,1.0,0.0
6236,5398,0.0,1.0
6236,7816,0.0,1.0
6236,7817,0.0,1.0
6236,9374,1.0,0.0
6236,9915,0.0,1.0
6236,10111,0.0,1.0
6236,10971,1.0,0.0
6236,10994,0.0,1.0
6236,11200,1.0,0.0
6237,3604,0.0,1.0
6237,5041,0.0,1.0
6237,6504,0.0,1.0
6237,8863,0.0,1.0
6237,8997,0.0,1.0
6237,9033,0.0,1.0
6237,9072,0.0,1.0
6237,9195,0.0,1.0
6237,10088,0.0,1.0
6238,3046,1.0,0.0
6238,4814,1.0,0.0
6238,5834,1.0,0.0
6238,8016,1.0,0.0
6239,979,1.0,0.0
6239,9213,1.0,0.0
6240,1218,1.0,0.0
6240,2276,0.0,1.0
6240,3196,0.0,1.0
6240,7756,0.0,1.0
6240,10033,0.0,1.0
6241,1510,0.0,1.0
6241,4235,0.0,1.0
6241,6216,1.0,0.0
6241,8117,0.0,1.0
6241,9623,0.0,1.0
6241,9922,1.0,0.0
6242,7418,1.0,0.0
6242,9029,1.0,0.0
6243,568,0.0,1.0
6243,2495,1.0,0.0
6243,4896,1.0,0.0
6243,6969,0.0,1.0
6243,9277,1.0,0.0
6243,10268,1.0,0.0
6243,10452,0.0,1.0
6244,177,1.0,0.0
6244,1090,1.0,0.0
6244,3621,1.0,0.0
6244,5059,0.0,1.0
6244,6134,0.0,1.0
6244,7000,1.0,0.0
6244,7543,0.0,1.0
6244,10961,1.0,0.0
6245,1428,1.0,0.0
6245,2550,0.0,1.0
6245,2657,1.0,0.0
6245,4894,0.0,1.0
6245,5306,0.0,1.0
6245,7408,1.0,0.0
6245,7547,0.0,1.0
6245,8687,0.0,1.0
6245,9388,1.0,0.0
6245,9998,0.0,1.0
6245,10063,0.0,1.0
6245,10125,0.0,1.0
6245,11165,0.0,1.0
6246,910,0.0,1.0
6246,2035,0.0,1.0
6246,6541,0.0,1.0
6247,2071,1.0,0.0
6248,2547,0.0,1.0
6248,3892,0.0,1.0
6248,4519,0.0,1.0
6248,5062,0.0,1.0
6248,5165,0.0,1.0
6248,7693,0.0,1.0
6248,11096,0.0,1.0
6248,11255,0.0,1.0
6249,7917,1.0,0.0
6251,9245,1.0,0.0
6252,1034,0.0,1.0
6252,1350,0.0,1.0
6252,1825,0.0,1.0
6252,2349,0.0,1.0
6252,3835,0.0,1.0
6252,5486,0.0,1.0
6252,5596,0.0,1.0
6252,6920,0.0,1.0
6252,9076,0.0,1.0
6252,10216,0.0,1.0
6252,10926,0.0,1.0
6258,654,1.0,0.0
6258,5410,1.0,0.0
6258,9597,1.0,0.0
6259,1480,1.0,0.0
6260,3256,0.0,1.0
6260,3776,0.0,1.0
6260,4405,0.0,1.0
6261,1332,0.0,1.0
6261,2016,0.0,1.0
6261,3484,0.0,1.0
6261,5052,0.0,1.0
6261,5076,0.0,1.0
6261,6060,0.0,1.0
6261,6383,0.0,1.0
6261,7945,0.0,1.0
6263,7165,1.0,0.0
6263,7263,1.0,0.0
6263,7918,1.0,0.0
6264,84,0.0,1.0
6264,595,0.0,1.0
6264,1483,0.0,1.0
6264,5855,0.0,1.0
6264,5919,0.0,1.0
6264,6302,0.0,1.0
6264,7746,0.0,2.0
6266,731,1.0,0.0
6266,1641,1.0,0.0
6266,4577,1.0,0.0
6266,7320,0.0,1.0
6266,7937,1.0,0.0
6267,367,0.0,1.0
6267,914,0.0,1.0
6267,1455,0.0,2.0
6267,1947,0.0,1.0
6267,2286,0.0,1.0
6267,2824,0.0,1.0
6267,2867,0.0,1.0
6267,3052,0.0,1.0
6267,3938,0.0,1.0
6267,4424,0.0,2.0
6267,5552,0.0,1.0
6267,6331,0.0,1.0
6267,6815,0.0,1.0
6267,8228,0.0,1.0
6267,11300,0.0,1.0
6268,4654,0.0,1.0
6269,2189,1.0,0.0
6269,3565,1.0,0.0
6269,9805,1.0,0.0
6269,10446,1.0,0.0
6269,10458,1.0,0.0
6270,1223,1.0,0.0
6270,5714,1.0,0.0
6270,6597,1.0,0.0
6270,7819,1.0,0.0
6271,2647,1.0,0.0
6271,3472,1.0,0.0
6271,3920,1.0,0.0
6271,5657,1.0,0.0
6271,7483,1.0,0.0
6271,11203,1.0,0.0
6272,7154,1.0,0.0
6272,11414,1.0,0.0
6276,1857,1.0,0.0
6276,1998,1.0,0.0
6276,2748,1.0,0.0
6276,7213,1.0,0.0
6276,10916,1.0,0.0
6277,2851,1.0,0.0
6277,7681,1.0,0.0
6277,7934,1.0,0.0
6278,338,0.0,1.0
6278,1329,0.0,1.0
6278,8149,0.0,1.0
